query_id,split,benchmark,group_method,group_id,deployability
mbpp:test:84,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p09,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:85,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p09,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:86,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:87,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:88,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:89,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:9,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p07,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:90,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:91,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:92,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:93,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:94,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p06,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:95,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:96,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:97,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p06,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:98,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p09,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:99,test,mbpp,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:81,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:82,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:83,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:84,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:85,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:86,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:87,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:88,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:89,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:9,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:90,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:91,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:92,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:93,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:94,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:95,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:96,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:97,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p07,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:98,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:99,test,mmlupro,predicted_utility_state_extratrees_probe_only_k12,p02,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:1,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:10,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:11,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:12,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:13,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:14,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:15,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:16,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:17,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:18,train,aime,predicted_utility_state_extratrees_probe_only_k12,p03,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:19,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:2,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:20,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:21,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:22,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:23,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:24,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:25,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:26,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:27,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:28,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:29,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:3,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:30,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:31,train,aime,predicted_utility_state_extratrees_probe_only_k12,p10,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:32,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:33,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:34,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:35,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:36,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:37,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:38,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:39,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:4,train,aime,predicted_utility_state_extratrees_probe_only_k12,p05,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:40,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
aime:hybrid:41,train,aime,predicted_utility_state_extratrees_probe_only_k12,p01,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:1,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:10,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:100,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:11,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:12,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:13,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:14,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:15,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:16,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p09,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:17,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:18,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:19,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:2,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:20,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:21,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p04,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:22,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:23,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:24,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:25,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p10,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:26,train,bbh,predicted_utility_state_extratrees_probe_only_k12,p08,train_utility_clusters_predicted_from_observable_probe_features
